account_id,risk_scoresent_count,received_count,connections,max_hop_depth,multi_hop_count,time_window_flag,avg_latitude,avg_longitude
ACCT00221,76,1,1,2,1,5,3,0,28.860425,-91.937723
ACCT00770,70,1,1,2,1,5,3,0,30.706214,-91.015573
ACCT00222,72,1,1,2,1,5,3,0,31.819158,5.585635
ACCT01945,232,1,3,4,1,5,9,0,29.914324,60.68724
ACCT00223,159,1,2,3,1,5,6,0,25.507469,40.842
ACCT00846,212,1,3,4,1,5,9,0,28.997071,2.666887
ACCT00224,74,1,1,2,1,5,3,0,29.936032,-96.997719
ACCT01576,159,1,2,3,1,5,6,0,31.038978,-21.367564
ACCT00225,2,1,0,1,0,0,0,0,32.381712,-116.120214
ACCT00797,80,1,1,2,1,5,3,0,29.22735,-107.233491
ACCT00226,70,1,1,2,1,5,3,0,33.578252,14.083331
ACCT00886,72,1,1,2,1,5,3,0,29.076344,-5.423195
ACCT00227,6,1,0,1,0,0,0,0,30.595281,114.306452
ACCT00952,156,1,2,3,1,5,6,0,31.310857,114.56371
ACCT00228,3,1,0,1,0,0,0,0,18.860842,-109.671714
ACCT01567,76,1,1,2,1,5,3,0,25.094764,-101.226652
ACCT00229,3,1,0,1,0,0,0,0,22.173418,114.17787
ACCT00844,207,1,3,4,1,5,9,0,31.850669,7.430328
ACCT00230,76,1,1,2,1,5,3,0,28.404471,-108.494922
ACCT01169,74,1,1,2,1,5,3,0,27.655696,-96.833674
ACCT00231,6,1,0,1,0,0,0,0,40.04456,-74.386846
ACCT00560,150,1,2,3,1,5,6,0,34.012934,-23.615842
ACCT00233,76,1,1,2,1,5,3,0,27.080345,6.916947
ACCT00859,70,1,1,2,1,5,3,0,32.641966,-91.152807
ACCT00234,3,1,0,1,0,0,0,0,20.180666,-90.877728
ACCT00264,72,1,1,2,1,5,3,0,24.638543,-84.837404
ACCT00235,216,1,3,4,1,5,9,0,26.366743,7.416445
ACCT02466,72,1,1,2,1,5,3,0,24.051769,-99.840772
ACCT00236,80,1,1,2,1,5,3,0,23.972493,18.912776
ACCT01828,212,1,3,4,1,5,9,0,28.93082,-44.303754
ACCT00237,72,1,1,2,1,5,3,0,31.913334,111.372824
ACCT00360,219,1,3,4,1,5,9,0,29.209869,63.514453
ACCT00238,76,1,1,2,1,5,3,0,26.440274,-93.280193
ACCT02454,216,1,3,4,1,5,9,0,29.936221,-50.215684
ACCT02245,365,1,4,5,1,5,12,0,28.323232,-7.696181
ACCT00240,219,1,3,4,1,5,9,0,28.619381,-36.657228
ACCT02002,153,1,2,3,1,5,6,0,29.771327,41.092457
ACCT00241,3,1,0,1,0,0,0,0,23.102233,-82.35059
ACCT01613,82,1,1,2,1,5,3,0,23.925993,-94.907211
ACCT00242,150,1,2,3,1,5,6,0,34.254024,42.325876
ACCT01232,80,1,1,2,1,5,3,0,29.849081,17.248402
ACCT00243,6,1,0,1,0,0,0,0,33.396157,115.265853
ACCT01639,80,1,1,2,1,5,3,0,32.535808,117.783453
ACCT00244,76,1,1,2,1,5,3,0,30.12792,-89.799925
ACCT00245,78,1,1,2,1,5,3,0,30.978758,9.084078
ACCT02325,80,1,1,2,1,5,3,0,27.651302,10.533192
ACCT00246,3,1,0,1,0,0,0,0,22.131225,111.074599
ACCT01965,156,1,2,3,1,5,6,0,29.913252,-30.124618
ACCT00483,153,1,2,3,1,5,6,0,30.307952,-93.574582
ACCT00248,70,1,1,2,1,5,3,0,33.142361,-86.547034
ACCT02107,144,1,2,3,1,5,6,0,24.007563,43.286961
ACCT00249,68,1,1,2,1,5,3,0,35.987102,-107.209464
ACCT01725,141,1,2,3,1,5,6,0,34.168765,-91.227529
ACCT01014,74,1,1,2,1,5,3,0,32.830497,-113.980792
ACCT00251,78,1,1,2,1,5,3,0,34.661389,-91.014518
ACCT01438,80,1,1,2,1,5,3,0,25.836765,3.585028
ACCT00252,2,1,0,1,0,0,0,0,29.823623,-97.71267
ACCT00253,2,1,0,1,0,0,0,0,31.413583,-107.239773
ACCT01629,70,1,1,2,1,5,3,0,34.468379,-107.902164
ACCT00254,4,1,0,1,0,0,0,0,31.886951,116.719512
ACCT00861,141,1,2,3,1,5,6,0,32.31317,46.381263
ACCT00255,5,1,0,1,0,0,0,0,38.049568,-111.722804
ACCT00256,150,1,2,3,1,5,6,0,33.282341,-20.43899
ACCT01018,156,1,2,3,1,5,6,0,34.366152,-30.623389
ACCT00257,82,1,1,2,1,5,3,0,19.899152,-98.288651
ACCT00604,150,1,2,3,1,5,6,0,22.996697,-104.199699
ACCT00258,3,1,0,1,0,0,0,0,22.136179,114.396863
ACCT01312,74,1,1,2,1,5,3,0,30.089028,114.456983
ACCT00964,141,1,2,3,1,5,6,0,32.069716,-26.195643
ACCT00260,2,1,0,1,0,0,0,0,29.792123,-100.658443
ACCT00324,144,1,2,3,1,5,6,0,29.192216,-104.131714
ACCT00261,220,1,3,4,1,5,9,0,30.030139,7.458834
ACCT01547,350,1,4,5,1,5,12,0,29.22681,25.88024
ACCT00262,70,1,1,2,1,5,3,0,30.594388,-111.596155
ACCT02260,74,1,1,2,1,5,3,0,31.362811,-3.417194
ACCT00280,74,1,1,2,1,5,3,0,25.781418,-91.610421
ACCT00265,3,1,0,1,0,0,0,0,22.460051,114.078912
ACCT01636,74,1,1,2,1,5,3,0,23.504954,109.304873
ACCT00266,7,1,0,1,0,0,0,0,26.746203,-88.215635
ACCT00267,212,1,3,4,1,5,9,0,32.666357,-48.99605
ACCT02298,212,1,3,4,1,5,9,0,36.529806,-42.623338
ACCT00268,74,1,1,2,1,5,3,0,24.549258,7.322411
ACCT00783,162,1,2,3,1,5,6,0,24.817159,44.285017
ACCT00269,2,1,0,1,0,0,0,0,38.627284,-110.042057
ACCT00425,74,1,1,2,1,5,3,0,28.848499,-107.166329
ACCT01373,72,1,1,2,1,5,3,0,25.672772,7.639513
ACCT00271,3,1,0,1,0,0,0,0,27.423063,-93.229139
ACCT00323,72,1,1,2,1,5,3,0,24.765035,10.382821
ACCT00272,212,1,3,4,1,5,9,0,30.230753,-38.979943
ACCT02012,72,1,1,2,1,5,3,0,26.493458,-80.620602
ACCT00273,4,1,0,1,0,0,0,0,26.062657,-98.335692
ACCT00889,153,1,2,3,1,5,6,0,24.734957,-30.556918
ACCT00274,74,1,1,2,1,5,3,0,30.051452,-91.8067
ACCT00275,68,1,1,2,1,5,3,0,34.461034,-106.01329
ACCT00276,7,1,0,1,0,0,0,0,27.417969,109.026604
ACCT02186,159,1,2,3,1,5,6,0,31.25005,37.467143
ACCT00454,72,1,1,2,1,5,3,0,31.596337,-114.779443
ACCT00278,6,1,0,1,0,0,0,0,32.664104,-115.476048
ACCT00279,150,1,2,3,1,5,6,0,29.233319,-33.122561
ACCT01091,147,1,2,3,1,5,6,0,30.570001,-99.9025
ACCT00281,216,1,3,4,1,5,9,0,26.210764,-106.750254
ACCT01941,204,1,3,4,1,5,9,0,33.545747,-108.518532
ACCT01464,156,1,2,3,1,5,6,0,30.879619,-31.51735
ACCT00283,3,1,0,1,0,0,0,0,30.169447,107.129181
ACCT00616,147,1,2,3,1,5,6,0,33.350125,-30.921766
ACCT00284,224,1,3,4,1,5,9,0,32.455579,6.512972
ACCT01635,135,1,2,3,1,5,6,0,35.532141,-113.275457
ACCT00285,144,1,2,3,1,5,6,0,26.743503,-26.197263
ACCT02290,76,1,1,2,1,5,3,0,26.595219,-88.949022
ACCT00286,5,1,0,1,0,0,0,0,19.440352,-99.177961
ACCT00559,477,1,5,6,1,5,15,0,29.36044,39.956957
ACCT00287,3,1,0,1,0,0,0,0,28.944774,118.197249
ACCT00821,144,1,2,3,1,5,6,0,31.17679,-30.01263
ACCT00288,150,1,2,3,1,5,6,0,34.409975,-105.055814
ACCT00715,150,1,2,3,1,5,6,0,34.410428,-101.546606
ACCT00289,2,1,0,1,0,0,0,0,35.100705,-118.615406
ACCT01721,74,1,1,2,1,5,3,0,29.317631,-117.246591
ACCT02239,144,1,2,3,1,5,6,0,28.099882,-99.412896
ACCT00291,4,1,0,1,0,0,0,0,19.236846,-96.152919
ACCT00292,70,1,1,2,1,5,3,0,32.38164,-94.186114
ACCT01435,74,1,1,2,1,5,3,0,26.944544,-89.920388
ACCT00293,72,1,1,2,1,5,3,0,37.339223,-85.483814
ACCT01024,147,1,2,3,1,5,6,0,31.844511,-21.537397
ACCT00294,3,1,0,1,0,0,0,0,22.645618,107.467
ACCT00562,150,1,2,3,1,5,6,0,31.3468,-27.83025
ACCT00295,70,1,1,2,1,5,3,0,25.616295,13.960464
ACCT00296,4,1,0,1,0,0,0,0,28.736394,-91.881956
ACCT00351,72,1,1,2,1,5,3,0,33.115943,-101.897615
ACCT00297,74,1,1,2,1,5,3,0,24.840656,115.790625
ACCT01064,239,1,3,4,1,5,9,0,29.897916,-49.048044
ACCT00298,72,1,1,2,1,5,3,0,33.471325,-100.726537
ACCT00299,153,1,2,3,1,5,6,0,28.998105,38.125235
ACCT02208,80,1,1,2,1,5,3,0,25.034179,114.253499
ACCT01004,80,1,1,2,1,5,3,0,24.908311,6.620126
ACCT01380,156,1,2,3,1,5,6,0,25.393895,-23.239352
ACCT00302,4,1,0,1,0,0,0,0,38.874728,117.271802
ACCT02152,236,1,3,4,1,5,9,0,30.58815,11.069738
ACCT00303,6,1,0,1,0,0,0,0,24.996593,-107.482201
ACCT00304,74,1,1,2,1,5,3,0,29.93022,20.735447
ACCT02402,215,1,3,4,1,5,9,0,26.667674,-34.518476
ACCT00305,5,1,0,1,0,0,0,0,17.973441,-102.207923
ACCT00396,74,1,1,2,1,5,3,0,24.063361,-99.376706
ACCT00306,72,1,1,2,1,5,3,0,34.713299,-98.995827
ACCT01392,212,1,3,4,1,5,9,0,29.87037,7.671657
ACCT00307,70,1,1,2,1,5,3,0,28.366291,-91.785504
ACCT00884,138,1,2,3,1,5,6,0,26.647566,-34.952688
ACCT00308,2,1,0,1,0,0,0,0,26.488998,-74.556343
ACCT00309,150,1,2,3,1,5,6,0,29.695169,-22.32324
ACCT00343,228,1,3,4,1,5,9,0,20.824894,7.346167
ACCT00310,74,1,1,2,1,5,3,0,26.405075,-92.169725
ACCT00431,74,1,1,2,1,5,3,0,29.512852,-0.278748
ACCT00311,72,1,1,2,1,5,3,0,25.508012,-95.151533
ACCT01353,165,1,2,3,1,5,6,0,23.118992,-23.926235
ACCT00312,5,1,0,1,0,0,0,0,37.256869,-104.482471
ACCT00625,141,1,2,3,1,5,6,0,33.583885,-104.772329
ACCT00313,3,1,0,1,0,0,0,0,22.312274,114.329971
ACCT00481,70,1,1,2,1,5,3,0,27.258828,15.595523
ACCT00314,7,1,0,1,0,0,0,0,22.470536,-104.418595
ACCT02155,156,1,2,3,1,5,6,0,22.567606,-28.123354
ACCT00316,5,1,0,1,0,0,0,0,26.062459,-98.328264
ACCT00317,5,1,0,1,0,0,0,0,19.55712,-87.560381
ACCT01801,150,1,2,3,1,5,6,0,28.455276,-102.380837
ACCT00318,159,1,2,3,1,5,6,0,26.271358,-20.611592
ACCT01525,72,1,1,2,1,5,3,0,32.926614,-82.607169
ACCT00319,147,1,2,3,1,5,6,0,35.92309,-108.378621
ACCT01642,345,1,4,5,1,5,12,0,29.322145,-14.742753
ACCT00320,4,1,0,1,0,0,0,0,27.593362,-93.345259
ACCT01956,76,1,1,2,1,5,3,0,29.074668,-89.269925
ACCT00321,156,1,2,3,1,5,6,0,32.299324,110.862741
ACCT00943,76,1,1,2,1,5,3,0,38.766081,14.625725
ACCT00322,3,1,0,1,0,0,0,0,22.025953,-100.414251
ACCT01741,78,1,1,2,1,5,3,0,29.288629,1.669883
ACCT01513,141,1,2,3,1,5,6,0,23.549479,-31.378971
ACCT00602,76,1,1,2,1,5,3,0,30.135387,-107.007498
ACCT00325,204,1,3,4,1,5,9,0,28.51472,-39.67387
ACCT01168,74,1,1,2,1,5,3,0,33.272208,-101.226351
ACCT00326,3,1,0,1,0,0,0,0,28.645446,108.544638
ACCT01651,74,1,1,2,1,5,3,0,25.505842,111.333394
ACCT00327,70,1,1,2,1,5,3,0,26.977069,-95.450144
ACCT00732,76,1,1,2,1,5,3,0,23.996862,-98.318638
ACCT00328,2,1,0,1,0,0,0,0,26.455463,-102.596092
ACCT02062,211,1,3,4,1,5,9,0,34.342761,-46.153822
ACCT02475,68,1,1,2,1,5,3,0,35.322722,-103.755284
ACCT00330,80,1,1,2,1,5,3,0,28.855574,1.999806
ACCT01692,76,1,1,2,1,5,3,0,29.160442,6.431102
ACCT00331,8,1,0,1,0,0,0,0,38.86817,117.250331
ACCT00633,82,1,1,2,1,5,3,0,31.973591,17.46454
ACCT00332,153,1,2,3,1,5,6,0,22.797539,-30.662997
ACCT00333,2,1,0,1,0,0,0,0,36.733396,-76.879059
ACCT00936,138,1,2,3,1,5,6,0,31.641077,-23.74843
ACCT00334,70,1,1,2,1,5,3,0,29.276843,17.967531
ACCT02383,70,1,1,2,1,5,3,0,29.919048,9.633532
ACCT00335,5,1,0,1,0,0,0,0,25.850916,-97.509756
ACCT00336,2,1,0,1,0,0,0,0,37.885932,-74.175669
ACCT01743,68,1,1,2,1,5,3,0,32.756186,-94.262529
ACCT00337,208,1,3,4,1,5,9,0,25.927993,-99.558188
ACCT01598,80,1,1,2,1,5,3,0,27.005767,-101.84164
ACCT01827,244,1,3,4,1,5,9,0,31.949313,57.970984
ACCT00339,72,1,1,2,1,5,3,0,24.266127,4.77911
ACCT00340,80,1,1,2,1,5,3,0,31.584391,20.015997
ACCT00626,153,1,2,3,1,5,6,0,27.712917,-92.630023
ACCT00341,5,1,0,1,0,0,0,0,30.734246,-73.218195
ACCT00381,74,1,1,2,1,5,3,0,35.44142,-74.750351
ACCT00342,76,1,1,2,1,5,3,0,28.885342,-108.778388
ACCT01325,345,1,4,5,1,5,12,0,35.087732,-56.988663
ACCT00344,4,1,0,1,0,0,0,0,23.385152,-107.554922
ACCT00345,72,1,1,2,1,5,3,0,26.248181,2.458191
ACCT01852,345,1,4,5,1,5,12,0,28.344302,-107.110335
ACCT00346,70,1,1,2,1,5,3,0,26.016619,12.737354
ACCT00347,4,1,0,1,0,0,0,0,31.322294,-110.959465
ACCT01917,150,1,2,3,1,5,6,0,29.364671,-100.236484
ACCT00348,70,1,1,2,1,5,3,0,34.770467,-91.086291
ACCT01342,147,1,2,3,1,5,6,0,29.752384,-101.911367
ACCT00349,72,1,1,2,1,5,3,0,28.584377,108.76929
ACCT01728,138,1,2,3,1,5,6,0,27.864012,-32.496673
ACCT00350,70,1,1,2,1,5,3,0,27.709862,-1.851557
ACCT00978,153,1,2,3,1,5,6,0,28.422807,35.33823
ACCT01877,150,1,2,3,1,5,6,0,34.107681,-30.687249
ACCT00352,3,1,0,1,0,0,0,0,34.52145,106.773773
ACCT00457,78,1,1,2,1,5,3,0,30.052216,3.411808
ACCT00353,6,1,0,1,0,0,0,0,32.023198,-93.85285
ACCT01005,159,1,2,3,1,5,6,0,28.179483,-26.072463
ACCT00430,153,1,2,3,1,5,6,0,28.919913,-36.995245
ACCT00355,80,1,1,2,1,5,3,0,28.164719,-109.21571
ACCT00356,76,1,1,2,1,5,3,0,33.335718,-110.337594
ACCT02047,153,1,2,3,1,5,6,0,31.62703,33.921101
ACCT00357,72,1,1,2,1,5,3,0,28.291528,10.783645
ACCT01806,78,1,1,2,1,5,3,0,30.626751,4.374295
ACCT00358,3,1,0,1,0,0,0,0,22.308669,114.254154
ACCT01468,200,1,3,4,1,5,9,0,29.813421,-50.450975
ACCT00359,3,1,0,1,0,0,0,0,28.928225,109.683547
ACCT02407,156,1,2,3,1,5,6,0,25.696176,41.9037
ACCT00361,3,1,0,1,0,0,0,0,29.832621,-108.893525
ACCT00651,144,1,2,3,1,5,6,0,30.081064,-104.515522
ACCT00362,70,1,1,2,1,5,3,0,39.229044,19.519503
ACCT02063,204,1,3,4,1,5,9,0,36.180404,12.355005
ACCT00363,4,1,0,1,0,0,0,0,27.264749,-116.81705
ACCT00364,3,1,0,1,0,0,0,0,27.496442,-117.872256
ACCT01476,72,1,1,2,1,5,3,0,30.179732,-113.794885
ACCT00365,4,1,0,1,0,0,0,0,17.948694,-102.179597
ACCT01489,82,1,1,2,1,5,3,0,27.254914,0.782411
ACCT00366,78,1,1,2,1,5,3,0,32.293549,-93.680233
ACCT00367,3,1,0,1,0,0,0,0,29.059606,-97.953174
ACCT01823,72,1,1,2,1,5,3,0,28.014097,-98.739369
ACCT00368,211,1,3,4,1,5,9,0,25.854452,-89.318183
ACCT01036,468,1,5,6,1,5,15,0,27.629648,-53.391508
ACCT00369,2,1,0,1,0,0,0,0,25.368119,-113.959286
ACCT02263,208,1,3,4,1,5,9,0,31.600528,-46.56024
ACCT00370,78,1,1,2,1,5,3,0,33.576592,109.032518
ACCT00371,6,1,0,1,0,0,0,0,29.709995,-95.119497
ACCT00894,78,1,1,2,1,5,3,0,29.447139,4.841354
ACCT00372,4,1,0,1,0,0,0,0,44.306902,-96.818807
ACCT00373,70,1,1,2,1,5,3,0,24.069761,11.791868
ACCT00531,153,1,2,3,1,5,6,0,24.418599,-23.336935
ACCT00375,72,1,1,2,1,5,3,0,34.556619,-97.995097
ACCT00608,141,1,2,3,1,5,6,0,28.738134,-29.338121
ACCT00376,3,1,0,1,0,0,0,0,37.197978,-116.300645
ACCT01541,74,1,1,2,1,5,3,0,35.286958,-98.089664
ACCT00377,72,1,1,2,1,5,3,0,25.94077,-2.938655
ACCT01537,70,1,1,2,1,5,3,0,33.616011,17.436569
ACCT00378,4,1,0,1,0,0,0,0,30.029976,-109.950719
ACCT01706,141,1,2,3,1,5,6,0,28.102298,-110.623498
ACCT00379,2,1,0,1,0,0,0,0,38.264587,-101.33247
ACCT00380,70,1,1,2,1,5,3,0,34.075232,21.447931
ACCT00462,228,1,3,4,1,5,9,0,28.372939,1.152572
ACCT00382,3,1,0,1,0,0,0,0,22.29189,114.23886
ACCT00384,76,1,1,2,1,5,3,0,20.297921,-97.916074
ACCT02075,74,1,1,2,1,5,3,0,21.288159,9.431528
ACCT00385,74,1,1,2,1,5,3,0,30.152252,-98.076847
ACCT00386,74,1,1,2,1,5,3,0,29.194818,-111.431834
ACCT00387,2,1,0,1,0,0,0,0,35.803883,-118.67292
ACCT01269,165,1,2,3,1,5,6,0,28.195408,-45.597244
ACCT01587,204,1,3,4,1,5,9,0,25.898864,-37.489271
ACCT00389,78,1,1,2,1,5,3,0,27.392325,-1.382914
ACCT00390,72,1,1,2,1,5,3,0,20.55714,4.858114
ACCT01243,70,1,1,2,1,5,3,0,27.274942,19.553739
ACCT00391,330,1,4,5,1,5,12,0,30.296853,-60.333139
ACCT02484,70,1,1,2,1,5,3,0,28.305572,-97.690712
ACCT00392,3,1,0,1,0,0,0,0,21.573359,-88.543931
ACCT02479,465,1,5,6,1,5,15,0,24.653715,-23.717581
ACCT00393,4,1,0,1,0,0,0,0,19.060487,-104.284536
ACCT00838,343,1,4,5,1,5,12,0,29.240513,-89.599084
ACCT00394,74,1,1,2,1,5,3,0,30.063509,-95.955492
ACCT00816,156,1,2,3,1,5,6,0,25.470256,-32.4163
ACCT00395,2,1,0,1,0,0,0,0,40.65876,-107.32273
ACCT02393,70,1,1,2,1,5,3,0,36.751153,-105.594119
ACCT01558,144,1,2,3,1,5,6,0,29.077236,-93.73753
ACCT00397,72,1,1,2,1,5,3,0,28.464481,-93.063795
ACCT01414,80,1,1,2,1,5,3,0,27.102678,-88.589599
ACCT00398,2,1,0,1,0,0,0,0,38.949246,-79.260069
ACCT01678,150,1,2,3,1,5,6,0,33.029006,49.823729
ACCT00399,6,1,0,1,0,0,0,0,38.11044,114.602901
ACCT00704,80,1,1,2,1,5,3,0,31.847739,7.329685
ACCT00400,76,1,1,2,1,5,3,0,25.400678,6.967869
ACCT02366,80,1,1,2,1,5,3,0,28.610019,-97.395142
ACCT00401,74,1,1,2,1,5,3,0,28.160797,-4.624168
ACCT01522,216,1,3,4,1,5,9,0,30.048145,-102.131699
ACCT00402,68,1,1,2,1,5,3,0,27.416895,-95.537076
ACCT02135,147,1,2,3,1,5,6,0,30.235011,-20.916312
ACCT00403,5,1,0,1,0,0,0,0,27.506436,-99.510724
ACCT02332,76,1,1,2,1,5,3,0,23.269332,-106.913042
ACCT02085,224,1,3,4,1,5,9,0,25.410337,59.83689
ACCT00405,220,1,3,4,1,5,9,0,26.023138,-50.549606
ACCT00406,159,1,2,3,1,5,6,0,25.645829,-103.342039
ACCT00410,228,1,3,4,1,5,9,0,26.072948,-108.530649
ACCT00407,74,1,1,2,1,5,3,0,24.854514,0.748358
ACCT01267,150,1,2,3,1,5,6,0,26.268168,-116.350014
ACCT00408,7,1,0,1,0,0,0,0,38.787853,-76.593307
ACCT01899,78,1,1,2,1,5,3,0,37.39577,-81.776184
ACCT00409,144,1,2,3,1,5,6,0,34.18905,-80.668251
ACCT00827,156,1,2,3,1,5,6,0,30.67968,-24.793571
ACCT00940,159,1,2,3,1,5,6,0,25.713444,-37.003367
ACCT00411,147,1,2,3,1,5,6,0,31.376419,-32.480019
ACCT01347,208,1,3,4,1,5,9,0,29.845676,-53.521954
ACCT00412,3,1,0,1,0,0,0,0,18.296363,-115.033578
ACCT00413,74,1,1,2,1,5,3,0,36.208126,-83.241479
ACCT00414,70,1,1,2,1,5,3,0,28.563598,-100.371918
ACCT00415,2,1,0,1,0,0,0,0,25.651799,-76.814599
ACCT02249,219,1,3,4,1,5,9,0,28.035467,-44.632177
ACCT00416,147,1,2,3,1,5,6,0,31.204216,-94.191746
ACCT00519,74,1,1,2,1,5,3,0,33.30707,-87.89136
ACCT00417,6,1,0,1,0,0,0,0,27.51227,-99.513925
ACCT00756,78,1,1,2,1,5,3,0,30.360063,-91.419373
ACCT00418,5,1,0,1,0,0,0,0,17.969589,-102.199461
ACCT01447,80,1,1,2,1,5,3,0,24.82434,9.049116
ACCT00419,147,1,2,3,1,5,6,0,22.989296,47.730707
ACCT01795,74,1,1,2,1,5,3,0,29.357879,115.160081
ACCT00420,3,1,0,1,0,0,0,0,25.590401,110.63712
ACCT00421,5,1,0,1,0,0,0,0,38.875494,117.263021
ACCT00422,150,1,2,3,1,5,6,0,31.659081,-110.581288
ACCT00423,5,1,0,1,0,0,0,0,19.43639,-99.177095
ACCT00702,220,1,3,4,1,5,9,0,30.107836,-106.760579
ACCT00424,153,1,2,3,1,5,6,0,24.921183,44.376863
ACCT01905,76,1,1,2,1,5,3,0,20.752851,4.908262
ACCT00427,150,1,2,3,1,5,6,0,26.986269,-22.560937
ACCT02114,147,1,2,3,1,5,6,0,25.193918,-29.728649
ACCT00428,150,1,2,3,1,5,6,0,24.428872,-28.26503
ACCT01605,70,1,1,2,1,5,3,0,29.3455,-106.526083
ACCT00429,76,1,1,2,1,5,3,0,31.25665,12.724176
ACCT00989,232,1,3,4,1,5,9,0,33.394226,-49.940792
ACCT00432,2,1,0,1,0,0,0,0,34.537154,-74.862677
ACCT02146,147,1,2,3,1,5,6,0,30.591727,-23.75183
ACCT00433,5,1,0,1,0,0,0,0,31.675459,120.2957
ACCT00571,224,1,3,4,1,5,9,0,29.681648,3.851363
ACCT00434,224,1,3,4,1,5,9,0,33.035421,66.03772
ACCT01480,80,1,1,2,1,5,3,0,31.615516,-2.800936
ACCT00435,4,1,0,1,0,0,0,0,30.596195,114.293976
ACCT01833,76,1,1,2,1,5,3,0,33.963575,113.007362
ACCT00436,3,1,0,1,0,0,0,0,19.203978,-99.474464
ACCT01869,80,1,1,2,1,5,3,0,22.902815,-93.413785
ACCT00437,2,1,0,1,0,0,0,0,33.3199,-109.641325
ACCT01711,204,1,3,4,1,5,9,0,27.558951,-99.492735
ACCT00438,3,1,0,1,0,0,0,0,25.415803,-91.910297
ACCT01779,70,1,1,2,1,5,3,0,30.317747,-98.139418
ACCT00439,162,1,2,3,1,5,6,0,25.535914,38.651761
ACCT02105,72,1,1,2,1,5,3,0,37.033321,-5.812925
ACCT00440,2,1,0,1,0,0,0,0,31.586338,-113.888647
ACCT01814,147,1,2,3,1,5,6,0,34.013962,-33.13501
ACCT00441,74,1,1,2,1,5,3,0,29.227965,-108.284154
ACCT00442,72,1,1,2,1,5,3,0,28.149176,-104.930114
ACCT00577,208,1,3,4,1,5,9,0,26.468665,-109.375204
ACCT01794,450,1,5,6,1,5,15,0,24.620342,-102.603798
ACCT00444,150,1,2,3,1,5,6,0,34.005056,-35.456817
ACCT01344,74,1,1,2,1,5,3,0,27.326504,108.777186
ACCT00445,5,1,0,1,0,0,0,0,22.490004,114.158934
ACCT00649,78,1,1,2,1,5,3,0,24.276654,7.913826
ACCT00446,3,1,0,1,0,0,0,0,31.535149,-89.478404
ACCT00765,216,1,3,4,1,5,9,0,32.397488,-96.451968
ACCT00447,228,1,3,4,1,5,9,0,29.059822,10.971893
ACCT01360,162,1,2,3,1,5,6,0,26.100638,-99.854403
ACCT00448,6,1,0,1,0,0,0,0,25.839433,-97.521963
ACCT00729,240,1,3,4,1,5,9,0,29.31653,-95.651279
ACCT00449,468,1,5,6,1,5,15,0,26.092963,-63.520385
ACCT00450,82,1,1,2,1,5,3,0,28.006121,-113.062881
ACCT00451,3,1,0,1,0,0,0,0,27.711891,116.540847
ACCT01382,72,1,1,2,1,5,3,0,33.452859,9.792681
ACCT00452,3,1,0,1,0,0,0,0,27.118533,112.876371
ACCT01393,72,1,1,2,1,5,3,0,25.236519,12.685981
ACCT00453,4,1,0,1,0,0,0,0,17.884767,-94.11281
ACCT00548,76,1,1,2,1,5,3,0,17.933131,-94.319719
ACCT00634,216,1,3,4,1,5,9,0,27.033189,-45.640226
ACCT00455,212,1,3,4,1,5,9,0,27.036733,116.604941
ACCT01750,70,1,1,2,1,5,3,0,33.423564,7.361148
ACCT00456,3,1,0,1,0,0,0,0,35.667528,-91.992898
ACCT02473,70,1,1,2,1,5,3,0,32.755964,-93.318157
ACCT02485,78,1,1,2,1,5,3,0,24.400134,8.392547
ACCT00458,5,1,0,1,0,0,0,0,35.228598,106.664174
ACCT01568,200,1,3,4,1,5,9,0,31.933985,-87.926925
ACCT00460,74,1,1,2,1,5,3,0,21.202455,9.901757
ACCT01166,153,1,2,3,1,5,6,0,30.227179,42.799457
ACCT00461,5,1,0,1,0,0,0,0,38.124168,114.602201
ACCT01338,74,1,1,2,1,5,3,0,34.155539,14.19618
ACCT00650,78,1,1,2,1,5,3,0,25.39045,-105.066601
ACCT00463,232,1,3,4,1,5,9,0,27.84017,-50.185996
ACCT00465,80,1,1,2,1,5,3,0,24.945462,12.522467
ACCT02149,220,1,3,4,1,5,9,0,31.556593,-42.40586
ACCT00466,153,1,2,3,1,5,6,0,25.563081,-21.111591
ACCT02056,141,1,2,3,1,5,6,0,28.980519,-88.22661
ACCT00467,147,1,2,3,1,5,6,0,26.11523,-27.360027
ACCT02388,204,1,3,4,1,5,9,0,27.742932,7.726893
ACCT00468,138,1,2,3,1,5,6,0,21.892023,-98.64065
ACCT00469,74,1,1,2,1,5,3,0,27.746459,-89.746586
ACCT00737,70,1,1,2,1,5,3,0,35.491169,18.776153
ACCT00470,3,1,0,1,0,0,0,0,23.903592,-92.26621
ACCT01997,74,1,1,2,1,5,3,0,23.638517,-99.909698
ACCT00584,76,1,1,2,1,5,3,0,30.382299,-101.552599
ACCT00472,2,1,0,1,0,0,0,0,25.700654,-108.037911
ACCT00473,74,1,1,2,1,5,3,0,27.696395,-94.843373
ACCT01984,141,1,2,3,1,5,6,0,30.43964,-24.264102
ACCT00474,82,1,1,2,1,5,3,0,28.477253,-106.990281
ACCT00475,76,1,1,2,1,5,3,0,26.564666,-101.09172
ACCT02109,88,1,1,2,1,5,3,0,22.366616,-101.091577
ACCT00476,5,1,0,1,0,0,0,0,25.58554,-99.944397
ACCT01846,144,1,2,3,1,5,6,0,29.561127,-31.889699
